"shapeid","x","y"
"0.9","-70.795725","42.547072"
"0.9","-70.796224","42.546765"
"0.9","-70.796318","42.54646"
"0.9","-70.796946","42.546353"
"0.9","-70.79938","42.547114"
"0.9","-70.800624","42.547491"
"0.9","-70.802155","42.547135"
"0.9","-70.803524","42.548264"
"0.9","-70.802225","42.550473"
"0.10","-70.8071","41.458576"
"0.10","-70.802584","41.459288"
"0.10","-70.801972","41.461912"
"0.10","-70.802964","41.46487"
"0.10","-70.801723","41.467275"
"0.10","-70.798351","41.468806"
"0.10","-70.792447","41.469289"
"0.10","-70.789036","41.471934"
"0.10","-70.787014","41.476687"
"0.10","-70.784153","41.47796"
"0.10","-70.779824","41.47707"
"0.10","-70.775489","41.477098"
"0.10","-70.771394","41.481782"
"0.10","-70.770345","41.484945"
"0.10","-70.767993","41.487788"
"0.10","-70.761751","41.488076"
"0.10","-70.757187","41.490986"
"0.10","-70.754901","41.491016"
"0.10","-70.750057","41.495437"
"0.10","-70.747152","41.499889"
"0.10","-70.743402","41.500956"
"0.10","-70.737602","41.504261"
"0.10","-70.73503","41.503783"
"0.10","-70.730166","41.503176"
"0.10","-70.726465","41.505625"
"0.10","-70.722086","41.509272"
"0.10","-70.718787","41.512874"
"0.10","-70.715202","41.515466"
"0.10","-70.710222","41.518915"
"0.10","-70.707235","41.519947"
"0.10","-70.702521","41.519644"
"0.10","-70.700619","41.521779"
"0.10","-70.698243","41.52089"
"0.10","-70.700382","41.51733"
"0.10","-70.699431","41.513593"
"0.10","-70.69444","41.513949"
"0.10","-70.692063","41.512525"
"0.10","-70.687309","41.512347"
"0.10","-70.682793","41.514305"
"0.10","-70.678278","41.51733"
"0.10","-70.676851","41.516797"
"0.10","-70.675188","41.513949"
"0.10","-70.674712","41.512347"
"0.10","-70.677231","41.509755"
"0.10","-70.681562","41.507269"
"0.10","-70.685537","41.506668"
"0.10","-70.689894","41.504529"
"0.10","-70.693727","41.50683"
"0.10","-70.698005","41.504516"
"0.10","-70.702046","41.503982"
"0.10","-70.707037","41.50149"
"0.10","-70.706086","41.498108"
"0.10","-70.704541","41.49681"
"0.10","-70.709889","41.493657"
"0.10","-70.712266","41.49063"
"0.10","-70.717495","41.489384"
"0.10","-70.722311","41.488279"
"0.10","-70.72575","41.488432"
"0.10","-70.73437","41.486891"
"0.10","-70.739579","41.482365"
"0.10","-70.747205","41.47781"
"0.10","-70.752909","41.478701"
"0.10","-70.756712","41.479057"
"0.10","-70.759802","41.47692"
"0.10","-70.76099","41.473002"
"0.10","-70.757187","41.470687"
"0.10","-70.755664","41.467146"
"0.10","-70.758138","41.463029"
"0.10","-70.761128","41.461112"
"0.10","-70.766426","41.460527"
"0.10","-70.767883","41.457685"
"0.10","-70.776308","41.457664"
"0.10","-70.780513","41.453894"
"0.10","-70.784433","41.450333"
"0.10","-70.790395","41.446535"
"0.10","-70.796078","41.446793"
"0.10","-70.799996","41.446167"
"0.10","-70.805199","41.450381"
"0.10","-70.806625","41.455013"
"0.10","-70.8071","41.458576"
"0.11","-70.81688","42.51458"
"0.11","-70.816354","42.514725"
"0.11","-70.81591","42.514621"
"0.11","-70.814898","42.514059"
"0.11","-70.814717","42.513333"
"0.11","-70.814098","42.512341"
"0.11","-70.812929","42.51226"
"0.11","-70.811949","42.512093"
"0.11","-70.811792","42.510952"
"0.11","-70.812069","42.510277"
"0.11","-70.812159338","42.5102241839"
"0.11","-70.812512","42.510018"
"0.11","-70.81457","42.511051"
"0.11","-70.815522","42.512464"
"0.11","-70.816868","42.513178"
"0.11","-70.817615","42.514028"
"0.11","-70.81688","42.51458"
"0.12","-70.832039","41.259495"
"0.12","-70.829832","41.259748"
"0.12","-70.823872","41.259472"
"0.12","-70.819665","41.260064"
"0.12","-70.817263","41.261639"
"0.12","-70.816041","41.261816"
"0.12","-70.814154","41.26228"
"0.12","-70.812874","41.264103"
"0.12","-70.811965","41.264839"
"0.12","-70.811876","41.263388"
"0.12","-70.809607","41.260703"
"0.12","-70.802718","41.259052"
"0.12","-70.801561","41.25841"
"0.12","-70.803519","41.253261"
"0.12","-70.803315","41.250225"
"0.12","-70.804236","41.249458"
"0.12","-70.805945","41.249265"
"0.12","-70.809245","41.249068"
"0.12","-70.810928","41.249554"
"0.12","-70.812222","41.249408"
"0.12","-70.813096","41.25005"
"0.12","-70.81384","41.250576"
"0.12","-70.8152","41.250674"
"0.12","-70.81733","41.250556"
"0.12","-70.821284","41.251014"
"0.12","-70.825508","41.252277"
"0.12","-70.828371","41.254745"
"0.12","-70.830718","41.256278"
"0.12","-70.832333","41.258362"
"0.12","-70.832039","41.259495"
"0.13","-70.835635","42.4844"
"0.13","-70.83371","42.486412"
"0.13","-70.832426","42.484164"
"0.13","-70.833228","42.481442"
"0.13","-70.835635","42.481915"
"0.13","-70.835635","42.4844"
"0.14","-70.835948","41.602516"
"0.14","-70.833584","41.602248"
"0.14","-70.831221","41.60198"
"0.14","-70.832044","41.606504"
"0.14","-70.823735","41.598569"
"0.14","-70.820918","41.587673"
"0.14","-70.8217427449","41.5836556942"
"0.14","-70.82191","41.582841"
"0.14","-70.830087","41.585385"
"0.14","-70.838452","41.59646"
"0.14","-70.835948","41.602516"
"0.15","-70.838777","41.347209"
"0.15","-70.8341095092","41.3530041941"
"0.15","-70.833802","41.353386"
"0.15","-70.8330809242","41.3533958211"
"0.15","-70.819852","41.353576"
"0.15","-70.812309","41.355745"
"0.15","-70.808093","41.355761"
"0.15","-70.800289","41.3538"
"0.15","-70.7838598488","41.3480288233"
"0.15","-70.783291","41.347829"
"0.15","-70.7823245341","41.3479855263"
"0.15","-70.774974","41.349176"
"0.15","-70.768901","41.353246"
"0.15","-70.7685340745","41.3537358298"
"0.15","-70.7683003347","41.3540478624"
"0.15","-70.758637","41.366948"
"0.15","-70.749086","41.375188"
"0.15","-70.745066","41.376586"
"0.15","-70.740428","41.382777"
"0.15","-70.736979","41.391526"
"0.15","-70.731859","41.397797"
"0.15","-70.729225","41.397728"
"0.15","-70.724366","41.398942"
"0.15","-70.719709","41.404664"
"0.15","-70.712432","41.40885"
"0.15","-70.7123514423","41.4094170779"
"0.15","-70.711493","41.41546"
"0.15","-70.709399","41.418661"
"0.15","-70.706561","41.419198"
"0.15","-70.705724","41.424023"
"0.15","-70.701378","41.430925"
"0.15","-70.700964","41.43401"
"0.15","-70.697928","41.435589"
"0.15","-70.695478","41.43501"
"0.15","-70.689924","41.436841"
"0.15","-70.686881","41.441334"
"0.15","-70.684164","41.441938"
"0.15","-70.679255","41.440598"
"0.15","-70.67186","41.442364"
"0.15","-70.669536","41.447174"
"0.15","-70.665918","41.451094"
"0.15","-70.665083","41.456226"
"0.15","-70.659652","41.460677"
"0.15","-70.6560880391","41.4608120037"
"0.15","-70.64933","41.461068"
"0.15","-70.64215","41.462316"
"0.15","-70.6327374932","41.4672111458"
"0.15","-70.632184","41.467499"
"0.15","-70.620025","41.474592"
"0.15","-70.603555","41.482384"
"0.15","-70.598444","41.481151"
"0.15","-70.59628","41.471905"
"0.15","-70.595803","41.468728"
"0.15","-70.5988437208","41.4632321229"
"0.15","-70.599843","41.461426"
"0.15","-70.599843","41.458576"
"0.15","-70.59913","41.455369"
"0.15","-70.5977525658","41.4547118996"
"0.15","-70.596516","41.454122"
"0.15","-70.592","41.455904"
"0.15","-70.5903475939","41.4578029924"
"0.15","-70.588435","41.460001"
"0.15","-70.5883007647","41.4600211042"
"0.15","-70.583681","41.460713"
"0.15","-70.57485","41.468259"
"0.15","-70.567356","41.471208"
"0.15","-70.56328","41.469127"
"0.15","-70.5578187255","41.4602976757"
"0.15","-70.553277","41.452955"
"0.15","-70.5532438143","41.4520050336"
"0.15","-70.552943","41.443394"
"0.15","-70.555588","41.430882"
"0.15","-70.553096","41.423952"
"0.15","-70.5482072599","41.4167714144"
"0.15","-70.547567","41.415831"
"0.15","-70.538301","41.409241"
"0.15","-70.528581","41.4051"
"0.15","-70.517584","41.403769"
"0.15","-70.5173002889","41.4036745992"
"0.15","-70.5088437855","41.4008608173"
"0.15","-70.506984","41.400242"
"0.15","-70.5067576335","41.399837711"
"0.15","-70.502372","41.392005"
"0.15","-70.5019580326","41.3894365379"
"0.15","-70.501306","41.385391"
"0.15","-70.498959","41.384339"
"0.15","-70.490758","41.383634"
"0.15","-70.484503","41.38629"
"0.15","-70.478389","41.392101"
"0.15","-70.471687","41.3962"
"0.15","-70.472604","41.399128"
"0.15","-70.473035","41.408757"
"0.15","-70.470788","41.412875"
"0.15","-70.463833","41.419145"
"0.15","-70.452497","41.42143"
"0.15","-70.450431","41.420703"
"0.15","-70.446233","41.39648"
"0.15","-70.449268","41.380422"
"0.15","-70.448262","41.353651"
"0.15","-70.452244","41.349828"
"0.15","-70.463292","41.347479"
"0.15","-70.482429","41.348401"
"0.15","-70.495026","41.347509"
"0.15","-70.511805563","41.34807093"
"0.15","-70.5287773059","41.3486392959"
"0.15","-70.538294","41.348958"
"0.15","-70.579165","41.350007"
"0.15","-70.599157","41.349272"
"0.15","-70.606757495","41.3489200515"
"0.15","-70.648805","41.346973"
"0.15","-70.6511943134","41.3468218713"
"0.15","-70.691112","41.344297"
"0.15","-70.709826","41.341723"
"0.15","-70.733253","41.336226"
"0.15","-70.742487","41.332798"
"0.15","-70.747541","41.329952"
"0.15","-70.748393","41.326807"
"0.15","-70.75408","41.324893"
"0.15","-70.764188","41.318706"
"0.15","-70.768015","41.311959"
"0.15","-70.766166","41.308962"
"0.15","-70.768687","41.303702"
"0.15","-70.775665","41.300982"
"0.15","-70.7999054785","41.3131169204"
"0.15","-70.802083","41.314207"
"0.15","-70.819415","41.327212"
"0.15","-70.8326491095","41.340880138"
"0.15","-70.8374100691","41.3457972389"
"0.15","-70.838777","41.347209"
"0.16","-70.840375","41.452875"
"0.16","-70.838202","41.456012"
"0.16","-70.832508","41.457951"
"0.16","-70.82857","41.456728"
"0.16","-70.82268","41.456783"
"0.16","-70.820595","41.458507"
"0.16","-70.816369","41.456082"
"0.16","-70.812329","41.453232"
"0.16","-70.808288","41.449491"
"0.16","-70.809952","41.44664"
"0.16","-70.808051","41.445037"
"0.16","-70.810115","41.443692"
"0.16","-70.814468","41.445928"
"0.16","-70.822883","41.445311"
"0.16","-70.830868","41.441295"
"0.16","-70.836868","41.441968"
"0.16","-70.841564","41.449134"
"0.16","-70.840375","41.452875"
"0.17","-70.883352","42.340491"
"0.17","-70.881583","42.341471"
"0.17","-70.880207","42.342307"
"0.17","-70.878634","42.342743"
"0.17","-70.877583","42.34287"
"0.17","-70.877166","42.343304"
"0.17","-70.875989","42.343506"
"0.17","-70.875199","42.343666"
"0.17","-70.873953","42.343634"
"0.17","-70.874386","42.342675"
"0.17","-70.875264","42.341764"
"0.17","-70.87605","42.341229"
"0.17","-70.877096","42.341162"
"0.17","-70.878874","42.341033"
"0.17","-70.880089","42.34096"
"0.17","-70.880621","42.341163"
"0.17","-70.881681","42.340527"
"0.17","-70.882656","42.340238"
"0.17","-70.883465","42.340035"
"0.17","-70.883352","42.340491"
"0.18","-70.891755","42.338856"
"0.18","-70.88861","42.339655"
"0.18","-70.886251","42.339946"
"0.18","-70.884777","42.339328"
"0.18","-70.885956","42.338456"
"0.18","-70.887529","42.338202"
"0.18","-70.889544","42.338311"
"0.18","-70.891018","42.338057"
"0.18","-70.891804","42.338129"
"0.18","-70.891755","42.338856"
"0.19","-70.892296","42.328394"
"0.19","-70.89111","42.328445"
"0.19","-70.888954","42.328902"
"0.19","-70.888775","42.328461"
"0.19","-70.889151","42.32774"
"0.19","-70.89077","42.327607"
"0.19","-70.891952","42.327231"
"0.19","-70.892492","42.32803"
"0.19","-70.892296","42.328394"
"0.20","-70.898407","42.340266"
"0.20","-70.89721","42.343324"
"0.20","-70.8956","42.343892"
"0.20","-70.894605","42.342379"
"0.20","-70.894605","42.340309"
"0.20","-70.895156","42.338879"
"0.20","-70.896714","42.338475"
"0.20","-70.897354","42.339492"
"0.20","-70.898407","42.340266"
"0.21","-70.898439","42.331191"
"0.21","-70.897259","42.332644"
"0.21","-70.897063","42.333952"
"0.21","-70.896031","42.334715"
"0.21","-70.894601","42.335096"
"0.21","-70.894065","42.33498"
"0.21","-70.893967","42.334497"
"0.21","-70.895013","42.333807"
"0.21","-70.895692","42.331945"
"0.21","-70.89608","42.330355"
"0.21","-70.897554","42.330246"
"0.21","-70.897853","42.330678"
"0.21","-70.898586","42.330501"
"0.21","-70.898439","42.331191"
"0.22","-70.904786","41.427753"
"0.22","-70.903598","41.430782"
"0.22","-70.901011","41.434453"
"0.22","-70.894566","41.432742"
"0.22","-70.887576","41.43323"
"0.22","-70.882207","41.432564"
"0.22","-70.8803","41.437969"
"0.22","-70.872517","41.43936"
"0.22","-70.868018","41.442354"
"0.22","-70.863668","41.442542"
"0.22","-70.860816","41.445749"
"0.22","-70.857103","41.450253"
"0.22","-70.854636","41.4486"
"0.22","-70.855111","41.444859"
"0.22","-70.855824","41.440583"
"0.22","-70.851071","41.43595"
"0.22","-70.849169","41.435415"
"0.22","-70.848563","41.432844"
"0.22","-70.853725","41.428505"
"0.22","-70.857793","41.426"
"0.22","-70.862663","41.424115"
"0.22","-70.871216","41.422085"
"0.22","-70.879052","41.421726"
"0.22","-70.884405","41.421498"
"0.22","-70.889371","41.422631"
"0.22","-70.896051","41.421826"
"0.22","-70.901879","41.421328"
"0.22","-70.905975","41.424367"
"0.22","-70.904786","41.427753"
"0.23","-70.925416","41.451732"
"0.23","-70.923518","41.454366"
"0.23","-70.920666","41.454553"
"0.23","-70.917394","41.452339"
"0.23","-70.915354","41.452477"
"0.23","-70.915165","41.451034"
"0.23","-70.920334","41.448889"
"0.23","-70.921186","41.445393"
"0.23","-70.925781","41.449585"
"0.23","-70.925416","41.451732"
"0.24","-70.94249","42.326847"
"0.24","-70.94036","42.327826"
"0.24","-70.935311","42.326581"
"0.24","-70.9336354033","42.3276217754"
"0.24","-70.9331356906","42.3279321656"
"0.24","-70.932075","42.328591"
"0.24","-70.932464","42.332228"
"0.24","-70.930458","42.334751"
"0.24","-70.922496","42.32639"
"0.24","-70.9236214867","42.3236762802"
"0.24","-70.9243196161","42.3219929842"
"0.24","-70.925473","42.319212"
"0.24","-70.925308","42.317223"
"0.24","-70.928055","42.317223"
"0.24","-70.93076","42.319027"
"0.24","-70.93091","42.321605"
"0.24","-70.9320328732","42.3223711514"
"0.24","-70.9359019886","42.3250111003"
"0.24","-70.935959","42.32505"
"0.24","-70.939668","42.324134"
"0.24","-70.942172","42.325624"
"0.24","-70.94249","42.326847"
"0.25","-70.95108","42.289726"
"0.25","-70.94864","42.291637"
"0.25","-70.941654","42.292214"
"0.25","-70.9357","42.296523"
"0.25","-70.935272","42.302101"
"0.25","-70.929357","42.303321"
"0.25","-70.92638","42.301406"
"0.25","-70.926638","42.299204"
"0.25","-70.930004","42.296811"
"0.25","-70.935311","42.291927"
"0.25","-70.937332","42.284916"
"0.25","-70.942561","42.287522"
"0.25","-70.94902","42.285946"
"0.25","-70.95108","42.289726"
"0.26","-70.949185","41.415776"
"0.26","-70.94329","41.41492"
"0.26","-70.940676","41.419555"
"0.26","-70.941099","41.421739"
"0.26","-70.937008","41.425268"
"0.26","-70.932119","41.42508"
"0.26","-70.930218","41.428644"
"0.26","-70.927475","41.431811"
"0.26","-70.923088","41.430248"
"0.26","-70.91976","41.425258"
"0.26","-70.914531","41.423832"
"0.26","-70.908114","41.422941"
"0.26","-70.907496","41.421512"
"0.26","-70.913818","41.420802"
"0.26","-70.918572","41.422763"
"0.26","-70.923341","41.422463"
"0.26","-70.92719","41.41815"
"0.26","-70.929743","41.414564"
"0.26","-70.933981","41.41306"
"0.26","-70.939012","41.41189"
"0.26","-70.944066","41.410689"
"0.26","-70.948757","41.409038"
"0.26","-70.951372","41.411534"
"0.26","-70.949185","41.415776"
"0.27","-70.958094","42.31165"
"0.27","-70.95434","42.31299"
"0.27","-70.951492","42.313564"
"0.27","-70.948515","42.311937"
"0.27","-70.94968","42.311076"
"0.27","-70.952399","42.31098"
"0.27","-70.954286601","42.308652834"
"0.27","-70.95434","42.308587"
"0.27","-70.957835","42.309831"
"0.27","-70.958094","42.31165"
"0.28","-70.977402","42.312294"
"0.28","-70.970392","42.316245"
"0.28","-70.967545","42.322895"
"0.28","-70.957268","42.331661"
"0.28","-70.952805","42.330627"
"0.28","-70.953693","42.327921"
"0.28","-70.9579179172","42.3253186002"
"0.28","-70.95913","42.324572"
"0.28","-70.963531","42.318542"
"0.28","-70.965732","42.313469"
"0.28","-70.968968","42.31299"
"0.28","-70.971169","42.311171"
"0.28","-70.974273","42.310198"
"0.28","-70.977219","42.310249"
"0.28","-70.977402","42.312294"
"0.29","-70.989162","42.328304"
"0.29","-70.984243","42.3284"
"0.29","-70.983078","42.327156"
"0.29","-70.983984","42.321317"
"0.29","-70.985667","42.318733"
"0.29","-70.988774","42.319212"
"0.29","-70.988903","42.32371"
"0.29","-70.991621","42.326294"
"0.29","-70.989162","42.328304"
"0.30","-73.508142","42.086257"
"0.30","-73.4971652546","42.1161470554"
"0.30","-73.482988896","42.1547497676"
"0.30","-73.4759180439","42.1740039413"
"0.30","-73.4599445779","42.217500239"
"0.30","-73.4428917594","42.2639356505"
"0.30","-73.4314003439","42.2952271703"
"0.30","-73.4310854552","42.2960846232"
"0.30","-73.4140751009","42.3424044033"
"0.30","-73.4119754261","42.3481218899"
"0.30","-73.4106474017","42.351738146"
"0.30","-73.4006261399","42.3790263868"
"0.30","-73.3915408453","42.4037659566"
"0.30","-73.3886706653","42.4115815556"
"0.30","-73.383556347","42.4255080203"
"0.30","-73.3820928962","42.4294930473"
"0.30","-73.352527","42.510002"
"0.30","-73.3472778528","42.5241446664"
"0.30","-73.3416444869","42.5393225251"
"0.30","-73.3125496783","42.6177120528"
"0.30","-73.3070040762","42.6326534514"
"0.30","-73.2741413047","42.7211949219"
"0.30","-73.2731537227","42.7238557434"
"0.30","-73.264957","42.74594"
"0.30","-73.2131889873","42.7449119284"
"0.30","-73.1635701296","42.7439265374"
"0.30","-73.142486592","42.7435078351"
"0.30","-73.0898800247","42.7424631105"
"0.30","-73.0485150284","42.7416416345"
"0.30","-73.022903","42.741133"
"0.30","-73.0186453546","42.7410423465"
"0.30","-72.9302608218","42.73916047"
"0.30","-72.9271895723","42.7390950772"
"0.30","-72.882792432","42.7381497767"
"0.30","-72.8643005207","42.7377560484"
"0.30","-72.8576585835","42.7376146288"
"0.30","-72.809113","42.736581"
"0.30","-72.7910774305","42.7360805635"
"0.30","-72.779257081","42.735752582"
"0.30","-72.686173478","42.7331697731"
